Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.09.05 08:05:03;Sell;0.85;GBPJPY;160.722;;;2022.09.06 01:12:30;162.268;-1.95;-6.86;-934.86;
2022.09.05 05:00:00;Sell;0.91;GBPJPY;160.973;;;2022.09.06 01:12:30;162.268;-2.09;-7.34;-838.37;
2022.09.05 11:50:00;Sell;0.80;GBPJPY;161.357;;;2022.09.06 01:12:29;162.268;-1.84;-6.45;-518.47;
2022.09.05 14:20:00;Sell;0.80;GBPJPY;161.580;;;2022.09.06 01:12:28;162.268;-1.84;-6.45;-391.56;
2022.09.05 14:05:00;Sell;0.77;GBPJPY;161.751;;;2022.09.06 01:12:28;162.268;-1.77;-6.21;-283.21;
2022.09.02 18:00:03;Buy;0.92;EURAUD;1.46417;;;2022.09.05 09:03:16;1.45661;-1.84;-7.23;-471.75;
2022.09.02 10:10:00;Buy;1.00;EURAUD;1.46907;;;2022.09.05 09:03:16;1.45662;-1.99;-7.86;-844.43;
2022.09.05 02:05:00;Buy;0.91;EURAUD;1.46076;;;2022.09.05 09:03:15;1.45661;-1.81;;-256.15;
2022.09.02 18:35:00;Buy;0.92;EURAUD;1.46577;;;2022.09.05 09:03:15;1.45661;-1.85;-7.23;-571.59;
2022.09.05 04:45:01;Buy;0.91;EURAUD;1.46240;;;2022.09.05 09:03:14;1.45661;-1.81;;-357.38;
2022.09.02 15:55:00;Sell;0.93;GBPCAD;1.51504;;;2022.09.05 03:45:26;1.50992;-2.15;-2.27;362.14;
2022.09.02 21:15:01;Sell;0.91;GBPCAD;1.51107;;;2022.09.05 03:45:25;1.50989;-2.09;-2.23;81.67;
2022.09.02 17:00:12;Sell;0.93;GBPCAD;1.51282;;;2022.09.05 03:45:25;1.50992;-2.15;-2.27;205.12;
2022.09.05 02:45:01;Sell;0.89;GBPCAD;1.50803;;;2022.09.05 03:45:24;1.50992;-2.04;;-127.93;
2022.09.02 09:30:02;Buy;0.99;USDCAD;1.31641;;;2022.09.02 17:40:27;1.30841;-1.98;;-605.31;
2022.09.01 06:54:38;Balance;;;;;;;;;;1.38;
2022.09.01 06:54:38;Balance;;;;;;;;;;6.90;
2022.08.29 05:20:04;Buy;0.91;CHFJPY;142.968;;;2022.08.30 17:35:10;142.478;-1.88;-3.86;-321.06;
2022.08.29 10:10:01;Buy;0.93;CHFJPY;143.313;;;2022.08.30 17:35:09;142.476;-1.92;-3.94;-560.50;
2022.08.29 07:45:00;Buy;0.92;CHFJPY;143.157;;;2022.08.30 17:35:09;142.473;-1.90;-3.90;-453.10;
2022.08.29 12:15:01;Buy;0.91;EURGBP;0.85332;;;2022.08.30 17:35:08;0.85875;-1.81;-8.16;575.24;
2022.08.29 16:50:00;Buy;0.92;EURGBP;0.85483;;;2022.08.30 17:35:07;0.85876;-1.84;-8.25;420.91;
2022.08.29 09:30:00;Buy;0.91;USDCHF;0.97002;;;2022.08.30 17:35:07;0.97470;-1.82;0.77;436.93;
2022.08.30 10:35:00;Buy;0.87;USDCHF;0.97167;;;2022.08.30 17:35:06;0.97470;-1.74;;270.45;
2022.08.30 13:30:01;Buy;0.90;EURGBP;0.85642;;;2022.08.30 17:35:05;0.85879;-1.81;;248.31;
2022.08.30 12:10:01;Buy;0.86;CHFJPY;142.542;;;2022.08.30 17:35:05;142.474;-1.77;;-42.11;
2022.08.30 17:10:00;Buy;0.94;EURGBP;0.85816;;;2022.08.30 17:35:04;0.85879;-1.88;;68.94;
2022.08.30 17:20:00;Buy;0.96;USDCHF;0.97400;;;2022.08.30 17:35:03;0.97472;-1.92;;70.91;
2022.08.25 05:00:02;Buy;0.87;AUDCHF;0.66981;;;2022.08.26 17:10:13;0.67168;-1.21;0.38;169.70;
2022.08.25 09:20:00;Buy;0.88;AUDCHF;0.67169;;;2022.08.26 17:10:12;0.67179;-1.23;0.38;9.18;
2022.08.25 11:35:01;Sell;0.89;USDCAD;1.29024;;;2022.08.26 17:10:10;1.29111;-1.78;-2.82;-59.97;
2022.08.25 09:30:03;Sell;0.88;USDCAD;1.29187;;;2022.08.26 17:10:10;1.29109;-1.76;-2.79;53.16;
2022.08.26 15:31:10;Buy;0.88;AUDCHF;0.67338;;;2022.08.26 17:10:09;0.67175;-1.23;;-149.61;
2022.08.26 15:15:00;Buy;0.87;EURJPY;137.023;;;2022.08.26 17:10:09;137.688;-1.74;;423.76;
2022.08.26 16:30:02;Buy;0.90;EURJPY;137.572;;;2022.08.26 17:10:08;137.719;-1.81;;96.86;
2022.08.26 16:05:00;Buy;0.89;EURJPY;137.181;;;2022.08.26 17:10:08;137.700;-1.79;;338.29;
2022.08.22 04:00:00;Buy;0.81;CADJPY;105.581;;;2022.08.22 13:10:45;105.469;-1.25;;-66.29;
2022.08.22 04:10:00;Sell;0.81;GBPAUD;1.71618;;;2022.08.22 13:10:44;1.70726;-1.91;;500.12;
2022.08.22 04:00:03;Buy;0.81;USDCHF;0.95988;;;2022.08.22 13:10:44;0.95837;-1.62;;-127.62;
2022.08.22 05:10:01;Buy;0.82;CADJPY;105.771;;;2022.08.22 13:10:43;105.460;-1.26;;-186.35;
2022.08.22 05:05:01;Sell;0.81;GBPAUD;1.71467;;;2022.08.22 13:10:43;1.70727;-1.92;;414.86;
2022.08.22 10:15:00;Sell;0.81;GBPAUD;1.71123;;;2022.08.22 13:10:42;1.70734;-1.91;;218.04;
2022.08.22 06:00:00;Sell;0.82;GBPAUD;1.71288;;;2022.08.22 13:10:42;1.70740;-1.94;;310.97;
2022.08.22 11:40:00;Buy;0.82;CADJPY;105.254;;;2022.08.22 13:10:41;105.460;-1.26;;123.44;
2022.08.22 11:00:02;Sell;0.80;EURCHF;0.96012;;;2022.08.22 13:10:41;0.95997;-1.60;;12.52;
2022.08.22 12:55:01;Sell;0.85;GBPAUD;1.70813;;;2022.08.22 13:10:40;1.70741;-2.01;;42.36;
2022.08.18 13:35:01;Sell;0.67;AUDCHF;0.66297;;;2022.08.18 19:59:53;0.66117;-0.93;;126.06;
2022.08.18 05:30:04;Sell;0.76;AUDCHF;0.65895;;;2022.08.18 19:59:53;0.66118;-1.05;;-177.15;
2022.08.18 12:10:01;Buy;0.69;CADJPY;104.804;;;2022.08.18 19:59:52;104.631;-1.07;;-88.01;
2022.08.18 10:10:03;Buy;0.75;CADJPY;104.625;;;2022.08.18 19:59:52;104.639;-1.16;;7.74;
2022.08.18 13:15:00;Buy;0.67;EURCAD;1.31147;;;2022.08.18 19:59:51;1.30802;-1.36;;-178.34;
2022.08.18 04:00:05;Buy;0.76;EURCAD;1.31651;;;2022.08.18 19:59:51;1.30802;-1.55;;-497.80;
2022.08.18 14:35:00;Buy;0.68;EURCAD;1.31323;;;2022.08.18 19:59:50;1.30802;-1.39;;-273.32;
2022.08.18 05:30:01;Sell;0.76;GBPUSD;1.20446;;;2022.08.18 19:59:50;1.19391;-1.83;;801.80;
2022.08.18 09:00:02;Sell;0.75;GBPUSD;1.20262;;;2022.08.18 19:59:49;1.19391;-1.80;;653.25;
2022.08.18 09:50:00;Sell;0.79;GBPUSD;1.19966;;;2022.08.18 19:59:48;1.19391;-1.90;;454.25;
2022.08.18 04:00:02;Sell;0.76;NZDJPY;84.636;;;2022.08.18 19:59:48;84.774;-0.95;;-77.34;
2022.08.18 18:55:02;Sell;0.75;GBPUSD;1.19735;;;2022.08.18 19:59:47;1.19389;-1.80;;259.50;
2022.08.18 16:10:00;Sell;0.70;AUDCHF;0.66138;;;2022.08.18 19:59:47;0.66121;-0.97;;12.44;
2022.08.15 05:30:01;Sell;0.72;EURCHF;0.96552;;;2022.08.15 12:10:28;0.96546;-1.48;;4.57;
2022.08.15 04:00:00;Sell;0.72;GBPJPY;161.533;;;2022.08.15 12:10:28;160.903;-1.75;;340.34;
2022.08.15 11:30:01;Buy;0.72;USDCAD;1.28562;;;2022.08.15 12:10:27;1.28734;-1.44;;96.20;
2022.08.15 06:50:00;Sell;0.72;GBPJPY;161.356;;;2022.08.15 12:10:27;160.906;-1.74;;243.09;
2022.08.15 12:05:00;Sell;0.75;GBPJPY;161.022;;;2022.08.15 12:10:26;160.911;-1.81;;62.46;
2022.08.15 11:45:01;Sell;0.73;GBPJPY;161.180;;;2022.08.15 12:10:26;160.906;-1.76;;150.07;
2022.08.15 12:10:00;Sell;0.76;GBPJPY;160.864;;;2022.08.15 12:10:25;160.915;-1.84;;-29.08;
2022.08.15 12:05:03;Buy;0.75;USDCAD;1.28734;;;2022.08.15 12:10:25;1.28733;-1.50;;-0.58;
2022.08.11 14:35:03;Buy;0.83;AUDCAD;0.90771;;;2022.08.12 15:40:56;0.90728;-1.18;-3.33;-27.92;
2022.08.11 10:30:00;Buy;0.84;AUDCAD;0.90595;;;2022.08.12 15:40:56;0.90728;-1.19;-3.37;87.40;
2022.08.12 05:00:02;Sell;0.72;GBPCHF;1.14759;;;2022.08.12 15:40:55;1.14141;-1.75;;472.74;
2022.08.11 16:15:01;Buy;0.87;AUDCAD;0.90953;;;2022.08.12 15:40:55;0.90728;-1.24;-3.49;-153.13;
2022.08.12 12:20:00;Sell;0.69;GBPCHF;1.14409;;;2022.08.12 15:40:54;1.14141;-1.68;;196.47;
2022.08.12 11:20:00;Sell;0.72;GBPCHF;1.14587;;;2022.08.12 15:40:54;1.14141;-1.75;;341.17;
2022.08.12 15:35:01;Sell;0.71;GBPCHF;1.14192;;;2022.08.12 15:40:53;1.14141;-1.72;;38.47;
2022.08.12 05:35:02;Buy;0.73;NZDJPY;85.951;;;2022.08.12 15:40:52;85.999;-0.94;;26.22;
2022.08.12 04:40:00;Buy;0.74;NZDJPY;85.740;;;2022.08.12 15:40:52;85.999;-0.95;;143.42;
2022.08.12 08:25:03;Buy;0.77;NZDJPY;86.107;;;2022.08.12 15:40:51;85.999;-1.00;;-62.23;
2022.08.11 12:00:02;Buy;0.85;GBPUSD;1.22415;;;2022.08.12 13:10:26;1.21348;-2.08;-4.28;-906.95;
2022.08.11 10:30:03;Buy;0.84;GBPUSD;1.22264;;;2022.08.12 13:10:26;1.21348;-2.05;-4.23;-769.44;
2022.08.12 04:20:02;Buy;0.73;GBPUSD;1.21857;;;2022.08.12 13:10:25;1.21352;-1.78;;-368.65;
2022.08.12 08:35:01;Buy;0.78;GBPUSD;1.22037;;;2022.08.12 13:10:24;1.21356;-1.90;;-531.18;
2022.08.11 15:00:01;Sell;0.83;GBPJPY;161.618;;;2022.08.11 17:37:23;162.338;-2.03;;-450.82;
2022.08.11 15:10:00;Sell;0.84;GBPJPY;161.465;;;2022.08.11 17:37:22;162.324;-2.05;;-544.30;
2022.08.08 05:25:01;Buy;0.79;AUDJPY;93.810;;;2022.08.08 17:57:05;94.406;-1.10;;349.49;
2022.08.08 05:00:00;Buy;0.78;AUDJPY;93.616;;;2022.08.08 17:57:05;94.406;-1.08;;457.39;
2022.08.08 10:30:00;Buy;0.81;AUDJPY;94.149;;;2022.08.08 17:57:04;94.403;-1.13;;152.71;
2022.08.08 10:00:01;Buy;0.80;AUDJPY;93.973;;;2022.08.08 17:57:04;94.408;-1.11;;258.31;
2022.08.08 17:55:00;Buy;0.84;AUDJPY;94.353;;;2022.08.08 17:57:03;94.407;-1.18;;33.67;
2022.08.08 17:30:00;Sell;0.81;GBPCHF;1.15526;;;2022.08.08 17:57:03;1.15559;-1.96;;-28.02;
2022.08.04 09:30:00;Sell;0.75;GBPAUD;1.74300;;;2022.08.04 14:09:01;1.73423;-1.82;;459.29;
2022.08.04 08:35:00;Buy;0.75;NZDJPY;84.327;;;2022.08.04 14:09:00;84.594;-0.94;;149.29;
2022.08.04 05:55:00;Buy;0.74;NZDJPY;84.151;;;2022.08.04 14:09:00;84.594;-0.93;;244.39;
2022.08.04 11:55:00;Buy;0.76;EURCHF;0.97941;;;2022.08.04 14:08:59;0.97674;-1.55;;-211.38;
2022.08.04 10:05:02;Buy;0.75;NZDJPY;84.479;;;2022.08.04 14:08:59;84.594;-0.94;;64.30;
2022.08.04 14:05:00;Sell;0.78;GBPAUD;1.73653;;;2022.08.04 14:08:58;1.73441;-1.89;;115.47;
2022.08.04 11:55:03;Buy;0.76;NZDJPY;84.634;;;2022.08.04 14:08:58;84.594;-0.96;;-22.66;
2022.08.01 04:00:00;Buy;0.70;EURUSD;1.02202;;;2022.08.01 17:37:46;1.02630;-1.43;;299.60;
2022.08.01 04:10:01;Sell;0.70;AUDJPY;92.578;;;2022.08.01 17:37:45;92.636;-0.98;;-30.78;
2022.08.01 04:00:05;Sell;0.70;AUDJPY;92.820;;;2022.08.01 17:37:45;92.632;-0.98;;99.78;
2022.08.01 04:15:12;Sell;0.72;AUDJPY;92.348;;;2022.08.01 17:37:44;92.638;-1.01;;-158.31;
2022.08.01 11:35:00;Buy;0.67;EURUSD;1.02509;;;2022.08.01 17:37:43;1.02631;-1.37;;81.74;
2022.08.01 16:30:01;Buy;0.70;GBPCAD;1.56819;;;2022.08.01 17:37:42;1.57339;-1.72;;283.83;
2022.08.01 12:40:01;Buy;0.70;EURUSD;1.02679;;;2022.08.01 17:37:42;1.02630;-1.44;;-34.30;
2022.08.01 17:01:32;Buy;0.71;GBPCAD;1.57206;;;2022.08.01 17:37:41;1.57342;-1.74;;75.30;
2022.08.01 16:45:23;Buy;0.71;GBPCAD;1.57031;;;2022.08.01 17:37:41;1.57341;-1.74;;171.62;
2022.08.01 06:57:40;Balance;;;;;;;;;;0.93;
2022.08.01 06:57:40;Balance;;;;;;;;;;4.66;
2022.07.29 06:55:01;Buy;0.67;GBPUSD;1.21968;;;2022.07.29 09:58:30;1.22322;-1.63;;237.18;
2022.07.29 04:20:01;Buy;0.66;GBPUSD;1.21787;;;2022.07.29 09:58:30;1.22322;-1.61;;353.10;
2022.07.29 09:35:02;Sell;0.69;CADJPY;103.695;;;2022.07.29 09:58:29;103.621;-1.08;;38.50;
2022.07.29 09:25:00;Buy;0.68;GBPUSD;1.22184;;;2022.07.29 09:58:29;1.22323;-1.66;;94.52;
2022.07.25 11:20:00;Sell;0.66;AUDCHF;0.66821;;;2022.07.26 17:19:48;0.66762;-0.91;-1.70;40.45;
2022.07.25 04:00:03;Sell;0.69;AUDCHF;0.66387;;;2022.07.26 17:19:48;0.66760;-0.95;-1.77;-267.38;
2022.07.26 10:50:00;Sell;0.58;EURAUD;1.46631;;;2022.07.26 17:19:47;1.46031;-1.19;;241.36;
2022.07.26 10:00:00;Sell;0.58;EURAUD;1.46812;;;2022.07.26 17:19:47;1.46031;-1.18;;314.17;
2022.07.26 13:15:01;Sell;0.61;EURAUD;1.46320;;;2022.07.26 17:19:46;1.46017;-1.24;;128.18;
2022.07.26 13:05:00;Sell;0.60;EURAUD;1.46479;;;2022.07.26 17:19:46;1.46027;-1.22;;188.08;
2022.07.26 14:20:00;Sell;0.63;EURAUD;1.46159;;;2022.07.26 17:19:45;1.46023;-1.28;;59.42;
2022.07.25 04:00:00;Sell;0.69;NZDJPY;84.882;;;2022.07.26 17:19:45;85.103;-0.86;-1.27;-111.69;
2022.07.25 12:50:01;Sell;0.63;NZDJPY;85.390;;;2022.07.26 17:19:44;85.109;-0.79;-1.16;129.66;
2022.07.26 15:55:01;Sell;0.63;NZDJPY;85.060;;;2022.07.26 17:19:43;85.106;-0.79;;-21.22;
2022.07.26 12:25:00;Sell;0.59;NZDJPY;85.229;;;2022.07.26 17:19:43;85.108;-0.74;;52.29;
2022.07.26 16:40:00;Sell;0.65;EURAUD;1.45987;;;2022.07.26 17:19:42;1.46030;-1.32;;-19.38;
2022.07.25 16:25:01;Buy;0.60;GBPUSD;1.20795;;;2022.07.26 13:12:34;1.19999;-1.45;-3.02;-477.60;
2022.07.25 13:10:04;Buy;0.63;USDCAD;1.28721;;;2022.07.26 04:37:14;1.28296;-1.26;-2.15;-208.70;
2022.07.25 04:30:00;Buy;0.69;USDCAD;1.29426;;;2022.07.26 04:37:14;1.28295;-1.38;-2.35;-608.28;
2022.07.22 04:20:02;Sell;0.65;EURJPY;140.013;;;2022.07.22 10:34:45;139.657;-1.33;;168.11;
2022.07.22 04:15:01;Buy;0.65;AUDCAD;0.89193;;;2022.07.22 10:34:45;0.88958;-0.90;;-118.56;
2022.07.22 10:25:00;Sell;0.65;EURJPY;140.172;;;2022.07.22 10:34:44;139.655;-1.32;;244.14;
2022.07.22 09:15:00;Sell;0.64;EURJPY;140.413;;;2022.07.22 10:34:44;139.652;-1.30;;353.83;
2022.07.22 10:30:54;Sell;0.68;EURJPY;139.746;;;2022.07.22 10:34:43;139.642;-1.38;;51.38;
2022.07.18 04:00:00;Sell;0.62;USDCHF;0.97504;;;2022.07.19 10:37:24;0.97152;-1.24;-6.59;224.64;
2022.07.18 04:25:16;Buy;0.62;AUDCAD;0.88626;;;2022.07.19 10:37:23;0.88970;-0.85;-2.44;164.80;
2022.07.18 04:10:14;Buy;0.62;NZDJPY;85.571;;;2022.07.19 10:37:23;85.613;-0.77;-0.29;18.89;
2022.07.18 17:40:48;Sell;0.61;USDCHF;0.97346;;;2022.07.19 10:37:22;0.97155;-1.22;-6.48;119.92;
2022.07.18 15:35:12;Buy;0.59;GBPCHF;1.17098;;;2022.07.19 10:37:22;1.16596;-1.41;0.48;-304.86;
2022.07.18 22:10:00;Buy;0.57;NZDJPY;85.048;;;2022.07.19 10:37:21;85.612;-0.70;-0.26;233.17;
2022.07.19 07:50:01;Buy;0.59;AUDCAD;0.88800;;;2022.07.19 10:37:20;0.88965;-0.81;;75.22;
2022.07.19 06:50:01;Buy;0.58;NZDJPY;85.199;;;2022.07.19 10:37:20;85.605;-0.72;;170.80;
2022.07.19 10:05:01;Buy;0.61;NZDJPY;85.356;;;2022.07.19 10:37:19;85.605;-0.76;;110.17;
2022.07.14 05:00:00;Sell;0.58;EURCAD;1.30145;;;2022.07.14 10:00:23;1.30255;-1.16;;-49.02;
2022.07.14 07:50:00;Buy;0.59;USDJPY;138.220;;;2022.07.14 10:00:22;138.767;-1.18;;232.57;
2022.07.14 05:15:00;Buy;0.58;USDJPY;138.059;;;2022.07.14 10:00:22;138.759;-1.16;;292.59;
2022.07.14 09:20:03;Buy;0.60;USDJPY;138.535;;;2022.07.14 10:00:21;138.768;-1.20;;100.74;
2022.07.14 08:30:01;Buy;0.59;USDJPY;138.383;;;2022.07.14 10:00:21;138.769;-1.18;;164.11;
2022.07.14 09:30:01;Sell;0.60;GBPAUD;1.75233;;;2022.07.14 10:00:20;1.75409;-1.42;;-71.28;
2022.07.14 09:55:00;Buy;0.61;USDJPY;138.760;;;2022.07.14 10:00:19;138.769;-1.22;;3.96;
2022.07.11 10:00:00;Sell;0.61;EURUSD;1.01277;;;2022.07.11 16:57:44;1.00702;-1.24;;350.75;
2022.07.11 04:00:03;Buy;0.63;CADCHF;0.75576;;;2022.07.11 16:57:44;0.75360;-0.97;;-138.62;
2022.07.11 14:30:00;Sell;0.62;EURUSD;1.00962;;;2022.07.11 16:57:43;1.00698;-1.25;;163.68;
2022.07.11 10:50:01;Sell;0.58;EURUSD;1.01118;;;2022.07.11 16:57:43;1.00702;-1.17;;241.28;
2022.07.11 15:40:01;Sell;0.62;EURUSD;1.00773;;;2022.07.11 16:57:42;1.00696;-1.25;;47.74;
2022.07.11 16:10:02;Sell;0.65;EURUSD;1.00609;;;2022.07.11 16:57:41;1.00696;-1.31;;-56.55;
2022.07.11 04:00:01;Buy;0.63;GBPJPY;163.875;;;2022.07.11 16:49:11;163.338;-1.51;;-246.04;
2022.07.11 04:30:04;Buy;0.63;GBPJPY;164.221;;;2022.07.11 16:49:10;163.346;-1.51;;-400.90;
2022.07.11 04:20:00;Buy;0.63;GBPJPY;164.048;;;2022.07.11 16:49:10;163.345;-1.51;;-322.09;
2022.07.11 04:45:02;Buy;0.65;GBPJPY;164.450;;;2022.07.11 16:49:09;163.353;-1.56;;-518.55;
2022.07.05 17:10:00;Sell;0.59;AUDUSD;0.67664;;;2022.07.06 09:06:13;0.67802;-0.80;-1.48;-81.42;
2022.07.05 17:10:06;Sell;0.59;EURCHF;0.99277;;;2022.07.06 09:06:12;0.99163;-1.21;-2.02;69.46;
2022.07.05 17:10:03;Sell;0.59;CHFJPY;140.234;;;2022.07.06 09:06:12;139.516;-1.22;-1.39;313.60;
2022.07.06 02:20:02;Sell;0.58;CHFJPY;139.892;;;2022.07.06 09:06:11;139.517;-1.20;;161.02;
2022.07.05 18:30:01;Sell;0.59;CHFJPY;140.074;;;2022.07.06 09:06:11;139.520;-1.22;-1.39;241.99;
2022.07.06 04:00:00;Buy;0.57;AUDCAD;0.88651;;;2022.07.06 09:06:10;0.88565;-0.78;;-37.53;
2022.07.06 04:50:02;Buy;0.59;AUDCAD;0.88819;;;2022.07.06 09:06:09;0.88564;-0.80;;-115.18;
2022.07.06 04:30:01;Sell;0.60;CHFJPY;139.644;;;2022.07.06 09:06:09;139.522;-1.24;;54.19;
2022.07.06 07:55:01;Sell;0.60;AUDUSD;0.67897;;;2022.07.06 09:06:08;0.67810;-0.81;;52.20;
2022.07.06 04:55:01;Sell;0.58;AUDUSD;0.68088;;;2022.07.06 09:06:08;0.67810;-0.79;;161.24;
2022.07.05 15:05:00;Sell;0.56;EURJPY;139.962;;;2022.07.05 17:07:26;139.279;-1.15;;281.63;
2022.07.05 15:40:05;Buy;0.56;USDCHF;0.96648;;;2022.07.05 17:07:25;0.96806;-1.12;;91.40;
2022.07.05 15:15:01;Sell;0.55;EURJPY;139.771;;;2022.07.05 17:07:25;139.278;-1.13;;199.67;
2022.07.05 16:10:01;Sell;0.57;EURJPY;139.533;;;2022.07.05 17:07:24;139.271;-1.17;;109.97;
2022.07.05 16:40:00;Sell;0.58;EURJPY;139.364;;;2022.07.05 17:07:23;139.272;-1.19;;39.30;
2022.07.05 16:35:01;Buy;0.57;USDCHF;0.96812;;;2022.07.05 17:07:23;0.96800;-1.14;;-7.07;
2022.07.04 19:40:01;Buy;0.62;GBPCHF;1.16319;;;2022.07.05 15:11:45;1.15706;-1.50;0.52;-393.77;
2022.07.04 15:00:01;Buy;0.65;GBPCHF;1.16729;;;2022.07.05 15:11:45;1.15703;-1.58;0.54;-690.96;
2022.07.05 04:45:00;Buy;0.63;GBPCHF;1.16474;;;2022.07.05 15:11:44;1.15707;-1.53;;-500.65;
2022.07.04 11:05:01;Sell;0.65;EURCAD;1.34071;;;2022.07.05 12:13:17;1.33311;-1.35;-0.51;382.29;
2022.07.05 10:35:03;Sell;0.59;EURCAD;1.33605;;;2022.07.05 12:13:16;1.33313;-1.23;;133.32;
2022.07.05 10:15:01;Sell;0.57;EURCAD;1.33794;;;2022.07.05 12:13:16;1.33313;-1.19;;212.17;
2022.07.05 11:10:01;Sell;0.58;EURCAD;1.33406;;;2022.07.05 12:13:15;1.33313;-1.20;;41.74;
2022.07.05 05:00:02;Buy;0.62;NZDJPY;84.875;;;2022.07.05 11:08:09;83.991;-0.77;;-402.87;
2022.07.05 04:30:00;Buy;0.62;NZDJPY;84.723;;;2022.07.05 11:08:09;83.986;-0.77;;-335.87;
2022.07.04 04:35:06;Sell;0.72;USDJPY;134.815;;;2022.07.05 02:14:55;135.861;-1.44;-6.08;-554.33;
2022.07.04 10:05:00;Sell;0.66;USDJPY;135.351;;;2022.07.05 02:14:54;135.861;-1.32;-5.57;-247.75;
2022.07.04 04:15:01;Buy;0.71;GBPAUD;1.77697;;;2022.07.04 09:31:36;1.76968;-1.72;;-353.81;
2022.07.04 04:30:15;Buy;0.71;GBPAUD;1.77885;;;2022.07.04 09:31:35;1.76968;-1.72;;-445.05;
2022.07.01 00:59:29;Balance;;;;;;;;;;0.87;
2022.07.01 00:59:29;Balance;;;;;;;;;;4.38;
2022.06.27 06:45:01;Sell;0.66;USDCAD;1.28711;;;2022.06.28 09:41:22;1.28330;-1.32;-2.10;195.95;
2022.06.27 05:30:03;Sell;0.66;USDCAD;1.28874;;;2022.06.28 09:41:22;1.28335;-1.32;-2.10;277.20;
2022.06.27 18:20:00;Buy;0.66;EURJPY;143.408;;;2022.06.28 09:41:21;143.758;-1.40;-3.03;170.41;
2022.06.27 15:05:00;Buy;0.64;EURJPY;143.247;;;2022.06.28 09:41:21;143.757;-1.35;-2.93;240.78;
2022.06.28 08:35:04;Sell;0.66;USDCAD;1.28552;;;2022.06.28 09:41:20;1.28327;-1.32;;115.72;
2022.06.28 09:40:02;Buy;0.70;EURJPY;143.615;;;2022.06.28 09:41:19;143.767;-1.48;;78.49;
2022.06.28 09:20:04;Sell;0.68;USDCAD;1.28381;;;2022.06.28 09:41:19;1.28330;-1.36;;27.02;
2022.06.23 04:05:05;Sell;0.62;NZDJPY;85.297;;;2022.06.23 05:56:26;84.743;-0.78;;253.99;
2022.06.23 04:05:02;Sell;0.62;GBPCHF;1.17701;;;2022.06.23 05:56:26;1.17741;-1.52;;-25.81;
2022.06.23 04:30:02;Buy;0.62;EURCAD;1.36997;;;2022.06.23 05:56:25;1.37051;-1.31;;25.83;
2022.06.23 04:40:01;Sell;0.62;NZDJPY;85.121;;;2022.06.23 05:56:24;84.751;-0.78;;169.62;
2022.06.23 04:35:01;Buy;0.62;GBPAUD;1.77355;;;2022.06.23 05:56:24;1.77723;-1.52;;157.32;
2022.06.23 05:20:00;Sell;0.64;NZDJPY;84.916;;;2022.06.23 05:56:23;84.752;-0.80;;77.61;
2022.06.23 05:10:03;Buy;0.63;GBPAUD;1.77528;;;2022.06.23 05:56:23;1.77721;-1.54;;83.84;
2022.06.23 05:55:47;Sell;0.66;NZDJPY;84.702;;;2022.06.23 05:56:22;84.753;-0.83;;-24.89;
2022.06.23 05:25:03;Buy;0.65;GBPAUD;1.77711;;;2022.06.23 05:56:22;1.77720;-1.59;;4.04;
2022.06.20 05:35:00;Sell;0.59;USDCHF;0.96677;;;2022.06.20 12:45:57;0.96391;-1.18;;175.06;
2022.06.20 04:35:14;Sell;0.59;USDCHF;0.96854;;;2022.06.20 12:45:57;0.96391;-1.18;;283.40;
2022.06.20 09:30:01;Buy;0.60;AUDJPY;94.011;;;2022.06.20 12:45:56;94.256;-0.84;;109.06;
2022.06.20 09:10:00;Sell;0.60;USDCHF;0.96517;;;2022.06.20 12:45:56;0.96391;-1.20;;78.43;
2022.06.20 12:45:02;Sell;0.62;USDCHF;0.96363;;;2022.06.20 12:45:55;0.96391;-1.24;;-18.01;
